invoice_id,claim_id,part,part_cost,labor_hours,labor_rate,labor_cost,tax,total,invoice_date
INV000314,CLM014321,pump,180.0,1.9,85,161.5,23.91,365.41,2024-05-20
INV000315,CLM018462,belt,25.0,1.8,110,198.0,15.61,238.61,2024-04-03
INV000316,CLM003923,blower motor,260.0,3.2,125,400.0,46.2,706.2,2024-07-26
INV000317,CLM017818,belt,25.0,2.2,125,275.0,21.0,321.0,2024-03-02
INV000318,CLM019100,blower motor,260.0,3.1,125,387.5,45.33,692.83,2025-01-20
INV000319,CLM009311,heating element,95.0,0.9,110,99.0,13.58,207.58,2024-06-18
INV000320,CLM008220,pump,180.0,2.3,85,195.5,26.29,401.79,2024-05-07
INV000321,CLM012652,blower motor,260.0,1.4,110,154.0,28.98,442.98,2025-04-08
INV000322,CLM014382,thermostat,120.0,2.8,95,266.0,27.02,413.02,2024-06-25
INV000323,CLM018119,pump,180.0,2.3,85,195.5,26.29,401.79,2024-06-23
INV000324,CLM013680,heating element,95.0,3.3,85,280.5,26.29,401.79,2025-06-08
INV000325,CLM012620,pump,180.0,0.5,110,55.0,16.45,251.45,2024-06-17
INV000326,CLM016195,pump,180.0,2.2,125,275.0,31.85,486.85,2024-02-24
INV000327,CLM011366,belt,25.0,2.2,85,187.0,14.84,226.84,2024-02-04
INV000328,CLM004838,compressor,850.0,1.6,95,152.0,70.14,1072.14,2024-02-29
INV000329,CLM014265,evaporator coil,420.0,3.3,110,363.0,54.81,837.81,2025-02-07
INV000330,CLM008563,thermostat,120.0,1.0,95,95.0,15.05,230.05,2025-05-05
INV000331,CLM000941,pump,180.0,0.9,125,112.5,20.48,312.98,2024-07-13
INV000332,CLM003287,blower motor,260.0,0.9,95,85.5,24.19,369.69,2025-01-17
INV000333,CLM011999,heating element,95.0,1.4,95,133.0,15.96,243.96,2024-06-02
INV000334,CLM010535,heating element,95.0,1.1,110,121.0,15.12,231.12,2025-02-02
INV000335,CLM003529,evaporator coil,420.0,3.5,85,297.5,50.23,767.73,2025-01-07
INV000336,CLM003778,drain pump,150.0,2.5,95,237.5,27.13,414.63,2025-04-16
INV000337,CLM001421,pump,180.0,3.5,95,332.5,35.88,548.38,2024-08-02
INV000338,CLM002574,control board,230.0,0.9,85,76.5,21.46,327.96,2025-01-09
INV000339,CLM011305,compressor,850.0,3.3,125,412.5,88.38,1350.88,2024-12-04
INV000340,CLM008981,thermostat,120.0,2.6,85,221.0,23.87,364.87,2025-01-31
INV000341,CLM003742,heating element,95.0,1.7,85,144.5,16.77,256.27,2025-06-03
INV000342,CLM007172,thermostat,120.0,3.3,125,412.5,37.28,569.78,2025-02-15
INV000343,CLM014643,compressor,850.0,2.7,85,229.5,75.57,1155.07,2025-06-01
INV000344,CLM017489,drain pump,150.0,0.6,110,66.0,15.12,231.12,2025-08-09
INV000345,CLM016351,compressor,850.0,3.5,110,385.0,86.45,1321.45,2024-08-13
INV000346,CLM015340,control board,230.0,2.1,125,262.5,34.48,526.98,2025-08-09
INV000347,CLM011760,blower motor,260.0,3.8,110,418.0,47.46,725.46,2024-03-29
INV000348,CLM008987,drain pump,150.0,1.2,110,132.0,19.74,301.74,2024-10-20
INV000349,CLM000223,control board,230.0,1.3,85,110.5,23.84,364.34,2025-04-01
INV000350,CLM000430,compressor,850.0,0.8,95,76.0,64.82,990.82,2024-04-15
INV000351,CLM019739,compressor,850.0,3.5,95,332.5,82.78,1265.28,2024-04-15
INV000352,CLM004932,evaporator coil,420.0,3.1,85,263.5,47.85,731.35,2024-03-23
INV000353,CLM016199,pump,180.0,0.5,95,47.5,15.93,243.43,2024-11-09
INV000354,CLM000896,pump,180.0,3.7,85,314.5,34.62,529.12,2024-10-01
INV000355,CLM003189,control board,230.0,1.2,85,102.0,23.24,355.24,2024-05-25
INV000356,CLM019993,evaporator coil,420.0,3.5,110,385.0,56.35,861.35,2024-08-09
INV000357,CLM002768,thermostat,120.0,0.8,110,88.0,14.56,222.56,2024-10-02
INV000358,CLM009259,belt,25.0,3.4,125,425.0,31.5,481.5,2025-02-21
INV000359,CLM018469,thermostat,120.0,2.0,110,220.0,23.8,363.8,2025-08-17
INV000360,CLM002026,thermostat,120.0,2.2,95,209.0,23.03,352.03,2024-03-20
INV000361,CLM017253,evaporator coil,420.0,1.0,85,85.0,35.35,540.35,2025-07-06
INV000362,CLM004233,blower motor,260.0,2.9,85,246.5,35.46,541.96,2024-05-29
INV000363,CLM011415,drain pump,150.0,3.6,85,306.0,31.92,487.92,2024-08-21
INV000364,CLM014637,blower motor,260.0,3.2,95,304.0,39.48,603.48,2025-08-08
INV000365,CLM006115,heating element,95.0,1.5,125,187.5,19.78,302.28,2024-02-21
INV000366,CLM010382,pump,180.0,0.8,95,76.0,17.92,273.92,2024-08-25
INV000367,CLM008378,evaporator coil,420.0,1.4,110,154.0,40.18,614.18,2025-01-12
INV000368,CLM007572,belt,25.0,3.8,110,418.0,31.01,474.01,2025-08-06
INV000369,CLM003733,drain pump,150.0,1.3,85,110.5,18.24,278.74,2025-07-25
INV000370,CLM011739,compressor,850.0,0.7,110,77.0,64.89,991.89,2025-05-23
INV000371,CLM013578,drain pump,150.0,2.9,85,246.5,27.76,424.26,2024-07-01
INV000372,CLM014344,evaporator coil,420.0,2.7,85,229.5,45.47,694.97,2024-01-06
INV000373,CLM007010,heating element,95.0,3.6,110,396.0,34.37,525.37,2024-04-27
INV000374,CLM002875,pump,180.0,1.8,95,171.0,24.57,375.57,2025-03-04
INV000375,CLM018357,blower motor,260.0,1.3,125,162.5,29.58,452.08,2024-03-25
INV000376,CLM002491,compressor,850.0,3.8,110,418.0,88.76,1356.76,2024-04-03
INV000377,CLM016450,belt,25.0,3.6,95,342.0,25.69,392.69,2025-08-12
INV000378,CLM006914,drain pump,150.0,0.7,125,87.5,16.62,254.12,2024-06-11
INV000379,CLM019432,compressor,850.0,2.4,95,228.0,75.46,1153.46,2025-02-03
INV000380,CLM000815,pump,180.0,1.4,125,175.0,24.85,379.85,2024-08-10
INV000381,CLM003736,compressor,850.0,2.3,110,253.0,77.21,1180.21,2024-05-04
INV000382,CLM006986,pump,180.0,3.2,95,304.0,33.88,517.88,2024-12-10
INV000383,CLM008749,control board,230.0,2.1,125,262.5,34.48,526.98,2025-01-20
INV000384,CLM016721,heating element,95.0,3.9,95,370.5,32.59,498.09,2025-08-11
INV000385,CLM005754,belt,25.0,2.0,110,220.0,17.15,262.15,2024-11-30
INV000386,CLM007713,compressor,850.0,1.1,95,104.5,66.82,1021.32,2024-09-03
INV000387,CLM002574,thermostat,120.0,2.7,85,229.5,24.47,373.97,2025-01-10
INV000388,CLM003598,pump,180.0,0.5,125,62.5,16.98,259.48,2024-03-11
INV000389,CLM001528,control board,230.0,3.1,125,387.5,43.23,660.73,2025-05-27
INV000390,CLM013744,compressor,850.0,3.6,110,396.0,87.22,1333.22,2025-05-12
INV000391,CLM004939,pump,180.0,1.9,125,237.5,29.23,446.73,2024-01-08
INV000392,CLM004426,drain pump,150.0,2.9,85,246.5,27.76,424.26,2024-09-18
INV000393,CLM010699,heating element,95.0,0.7,95,66.5,11.31,172.81,2024-06-14
INV000394,CLM019797,blower motor,260.0,1.7,110,187.0,31.29,478.29,2025-02-20
INV000395,CLM016245,control board,230.0,0.6,125,75.0,21.35,326.35,2024-12-30
INV000396,CLM017030,evaporator coil,420.0,1.0,125,125.0,38.15,583.15,2024-02-09
INV000397,CLM001842,control board,230.0,2.3,110,253.0,33.81,516.81,2024-01-24
INV000398,CLM000525,thermostat,120.0,2.4,95,228.0,24.36,372.36,2024-08-06
INV000399,CLM002046,drain pump,150.0,1.1,125,137.5,20.13,307.63,2024-05-19
INV000400,CLM018507,blower motor,260.0,2.8,85,238.0,34.86,532.86,2024-05-19
INV000401,CLM009271,blower motor,260.0,0.6,110,66.0,22.82,348.82,2025-05-04
INV000402,CLM011127,evaporator coil,420.0,2.5,85,212.5,44.28,676.78,2024-10-07
INV000403,CLM012005,control board,230.0,3.0,125,375.0,42.35,647.35,2025-01-16
INV000404,CLM005357,pump,180.0,3.5,95,332.5,35.88,548.38,2025-03-11
INV000405,CLM011338,blower motor,260.0,1.4,110,154.0,28.98,442.98,2024-12-08
INV000406,CLM003875,control board,230.0,1.0,125,125.0,24.85,379.85,2024-07-13
INV000407,CLM004017,thermostat,120.0,1.6,110,176.0,20.72,316.72,2024-12-02
INV000408,CLM018041,evaporator coil,420.0,3.2,85,272.0,48.44,740.44,2025-05-08
INV000409,CLM003288,drain pump,150.0,2.8,85,238.0,27.16,415.16,2025-06-05
INV000410,CLM006100,evaporator coil,420.0,2.5,110,275.0,48.65,743.65,2025-02-20
INV000411,CLM009170,belt,25.0,0.7,85,59.5,5.92,90.42,2025-08-06
INV000412,CLM010066,compressor,850.0,3.6,125,450.0,91.0,1391.0,2024-10-01
INV000413,CLM008920,drain pump,150.0,2.0,85,170.0,22.4,342.4,2024-10-16
INV000414,CLM005264,belt,25.0,1.2,110,132.0,10.99,167.99,2024-10-26
INV000415,CLM007052,belt,25.0,2.5,110,275.0,21.0,321.0,2024-05-06
INV000416,CLM005067,evaporator coil,420.0,1.7,125,212.5,44.28,676.78,2025-07-15
INV000417,CLM002402,drain pump,150.0,1.6,110,176.0,22.82,348.82,2025-01-13
INV000418,CLM001682,evaporator coil,420.0,1.5,110,165.0,40.95,625.95,2024-04-09
INV000419,CLM002375,blower motor,260.0,2.2,95,209.0,32.83,501.83,2025-01-02
INV000420,CLM014339,drain pump,150.0,1.5,95,142.5,20.48,312.98,2025-03-17
INV000421,CLM001080,drain pump,150.0,0.8,95,76.0,15.82,241.82,2024-07-04
INV000422,CLM010580,thermostat,120.0,0.8,95,76.0,13.72,209.72,2025-01-12
INV000423,CLM000288,blower motor,260.0,1.6,110,176.0,30.52,466.52,2024-01-05
INV000424,CLM006179,thermostat,120.0,1.4,125,175.0,20.65,315.65,2024-06-18
INV000425,CLM000146,heating element,95.0,1.9,95,180.5,19.29,294.79,2025-02-10
INV000426,CLM003283,heating element,95.0,3.1,110,341.0,30.52,466.52,2024-07-18
INV000427,CLM003623,heating element,95.0,3.0,95,285.0,26.6,406.6,2024-04-17
INV000428,CLM010174,blower motor,260.0,3.3,85,280.5,37.84,578.34,2024-08-27
INV000429,CLM016141,pump,180.0,2.9,125,362.5,37.98,580.48,2024-08-21
INV000430,CLM015826,compressor,850.0,1.8,110,198.0,73.36,1121.36,2024-05-04
INV000431,CLM012342,evaporator coil,420.0,3.1,85,263.5,47.85,731.35,2024-05-05
INV000432,CLM011696,blower motor,260.0,1.1,125,137.5,27.83,425.33,2025-03-11
INV000433,CLM008899,compressor,850.0,2.5,125,312.5,81.38,1243.88,2024-06-26
INV000434,CLM015755,compressor,850.0,1.8,95,171.0,71.47,1092.47,2025-04-20
INV000435,CLM014397,drain pump,150.0,3.2,110,352.0,35.14,537.14,2024-10-03
INV000436,CLM015555,pump,180.0,3.1,110,341.0,36.47,557.47,2025-05-20
INV000437,CLM001930,blower motor,260.0,1.2,110,132.0,27.44,419.44,2025-06-23
INV000438,CLM006444,evaporator coil,420.0,3.2,125,400.0,57.4,877.4,2024-06-19
INV000439,CLM008644,drain pump,150.0,3.8,85,323.0,33.11,506.11,2025-04-06
INV000440,CLM013703,pump,180.0,3.7,85,314.5,34.62,529.12,2024-06-10
INV000441,CLM013666,thermostat,120.0,1.8,85,153.0,19.11,292.11,2024-07-25
INV000442,CLM005809,heating element,95.0,0.5,85,42.5,9.63,147.13,2025-02-28
INV000443,CLM012966,evaporator coil,420.0,1.3,110,143.0,39.41,602.41,2024-12-07
INV000444,CLM003419,evaporator coil,420.0,1.7,110,187.0,42.49,649.49,2025-02-13
INV000445,CLM001234,pump,180.0,3.9,110,429.0,42.63,651.63,2025-05-10
INV000446,CLM003044,control board,230.0,3.3,110,363.0,41.51,634.51,2024-03-22
INV000447,CLM004590,drain pump,150.0,2.1,95,199.5,24.47,373.97,2024-01-21
INV000448,CLM008957,evaporator coil,420.0,2.5,85,212.5,44.28,676.78,2024-04-30
INV000449,CLM004638,control board,230.0,2.4,85,204.0,30.38,464.38,2024-03-02
INV000450,CLM017369,pump,180.0,1.8,95,171.0,24.57,375.57,2025-06-15
INV000451,CLM009673,compressor,850.0,0.8,95,76.0,64.82,990.82,2025-04-01
INV000452,CLM013279,thermostat,120.0,1.7,110,187.0,21.49,328.49,2024-11-18
INV000453,CLM018928,drain pump,150.0,1.6,95,152.0,21.14,323.14,2024-04-09
INV000454,CLM012941,belt,25.0,2.3,85,195.5,15.44,235.94,2024-02-04
INV000455,CLM014251,pump,180.0,2.6,110,286.0,32.62,498.62,2024-10-21
INV000456,CLM012583,thermostat,120.0,1.1,95,104.5,15.72,240.22,2025-07-19
INV000457,CLM008627,pump,180.0,3.0,110,330.0,35.7,545.7,2024-06-03
INV000458,CLM006188,thermostat,120.0,0.7,125,87.5,14.53,222.03,2024-11-23
INV000459,CLM009298,drain pump,150.0,3.7,110,407.0,38.99,595.99,2024-08-11
INV000460,CLM007454,blower motor,260.0,1.9,125,237.5,34.83,532.33,2025-06-28
INV000461,CLM019272,drain pump,150.0,3.8,95,361.0,35.77,546.77,2025-07-14
INV000462,CLM008499,belt,25.0,1.4,125,175.0,14.0,214.0,2024-12-31
INV000463,CLM014551,pump,180.0,0.9,95,85.5,18.59,284.09,2024-07-31
INV000464,CLM000101,control board,230.0,3.9,125,487.5,50.23,767.73,2025-05-11
INV000465,CLM002963,heating element,95.0,2.4,125,300.0,27.65,422.65,2025-03-14
INV000466,CLM001276,evaporator coil,420.0,1.9,85,161.5,40.71,622.21,2025-03-24
INV000467,CLM001120,compressor,850.0,1.4,125,175.0,71.75,1096.75,2025-05-31
INV000468,CLM018163,thermostat,120.0,1.3,125,162.5,19.78,302.28,2024-03-20
INV000469,CLM003183,thermostat,120.0,2.4,85,204.0,22.68,346.68,2024-05-11
INV000470,CLM001578,evaporator coil,420.0,3.8,95,361.0,54.67,835.67,2025-02-12
INV000471,CLM009481,belt,25.0,1.1,85,93.5,8.29,126.79,2024-03-24
INV000472,CLM017746,belt,25.0,2.7,85,229.5,17.82,272.32,2024-10-10
INV000473,CLM019186,belt,25.0,2.1,95,199.5,15.72,240.22,2024-10-09
INV000474,CLM012366,drain pump,150.0,1.0,85,85.0,16.45,251.45,2025-04-04
INV000475,CLM018068,blower motor,260.0,2.7,125,337.5,41.83,639.33,2024-07-20
INV000476,CLM018295,evaporator coil,420.0,0.7,110,77.0,34.79,531.79,2025-08-09
INV000477,CLM000826,drain pump,150.0,3.6,125,450.0,42.0,642.0,2025-04-12
INV000478,CLM014699,belt,25.0,3.7,110,407.0,30.24,462.24,2024-03-14
INV000479,CLM015697,blower motor,260.0,1.8,85,153.0,28.91,441.91,2025-07-01
INV000480,CLM014925,evaporator coil,420.0,1.6,95,152.0,40.04,612.04,2025-03-01
INV000481,CLM003631,blower motor,260.0,3.9,95,370.5,44.14,674.64,2024-09-13
INV000482,CLM016530,blower motor,260.0,1.9,125,237.5,34.83,532.33,2024-06-06
INV000483,CLM007912,compressor,850.0,3.2,125,400.0,87.5,1337.5,2024-12-26
INV000484,CLM007891,drain pump,150.0,2.3,95,218.5,25.8,394.3,2024-02-04
INV000485,CLM000100,drain pump,150.0,0.5,95,47.5,13.83,211.33,2024-04-15
INV000486,CLM014435,heating element,95.0,3.1,95,294.5,27.27,416.77,2025-05-25
INV000487,CLM003630,compressor,850.0,0.9,95,85.5,65.48,1000.98,2024-03-25
INV000488,CLM019744,evaporator coil,420.0,3.5,110,385.0,56.35,861.35,2025-07-13
INV000489,CLM007616,control board,230.0,0.5,85,42.5,19.08,291.58,2025-04-18
INV000490,CLM009271,blower motor,260.0,1.5,110,165.0,29.75,454.75,2025-04-28
INV000491,CLM015409,compressor,850.0,3.3,85,280.5,79.14,1209.64,2025-07-29
INV000492,CLM006282,belt,25.0,1.9,125,237.5,18.38,280.88,2024-01-26
INV000493,CLM004279,pump,180.0,3.4,85,289.0,32.83,501.83,2025-06-22
INV000494,CLM011871,drain pump,150.0,2.2,95,209.0,25.13,384.13,2025-03-12
INV000495,CLM008414,belt,25.0,1.0,125,125.0,10.5,160.5,2024-03-29
INV000496,CLM001136,thermostat,120.0,3.5,110,385.0,35.35,540.35,2024-06-23
INV000497,CLM009934,heating element,95.0,3.0,95,285.0,26.6,406.6,2025-03-29
INV000498,CLM015750,thermostat,120.0,3.9,125,487.5,42.53,650.03,2024-05-06
INV000499,CLM000802,heating element,95.0,2.4,125,300.0,27.65,422.65,2024-09-14
INV000500,CLM019043,control board,230.0,0.6,125,75.0,21.35,326.35,2024-07-07
INV000501,CLM007268,drain pump,150.0,3.3,125,412.5,39.38,601.88,2024-01-29
INV000502,CLM011877,heating element,95.0,2.6,95,247.0,23.94,365.94,2025-06-14
INV000503,CLM012591,thermostat,120.0,3.8,125,475.0,41.65,636.65,2024-05-05
INV000504,CLM013155,belt,25.0,3.7,110,407.0,30.24,462.24,2025-07-23
INV000505,CLM003411,compressor,850.0,2.2,85,187.0,72.59,1109.59,2024-08-30
INV000506,CLM018717,compressor,850.0,1.2,95,114.0,67.48,1031.48,2024-03-08
INV000507,CLM018078,compressor,850.0,1.4,85,119.0,67.83,1036.83,2025-06-25
INV000508,CLM017686,blower motor,260.0,3.0,95,285.0,38.15,583.15,2024-10-29
INV000509,CLM004169,blower motor,260.0,3.1,85,263.5,36.65,560.15,2025-01-15
INV000510,CLM005531,compressor,850.0,0.9,125,112.5,67.38,1029.88,2025-07-26
INV000511,CLM015487,pump,180.0,0.8,95,76.0,17.92,273.92,2024-01-20
INV000512,CLM009354,drain pump,150.0,3.5,95,332.5,33.78,516.28,2025-07-01
INV000513,CLM016726,evaporator coil,420.0,1.9,85,161.5,40.71,622.21,2025-02-23
INV000514,CLM009394,evaporator coil,420.0,1.6,95,152.0,40.04,612.04,2025-03-11
INV000515,CLM014799,belt,25.0,1.3,125,162.5,13.13,200.63,2024-06-24
INV000516,CLM003735,evaporator coil,420.0,3.3,110,363.0,54.81,837.81,2025-05-12
INV000517,CLM011745,blower motor,260.0,2.7,85,229.5,34.27,523.77,2025-05-01
INV000518,CLM019929,compressor,850.0,2.9,85,246.5,76.76,1173.26,2024-06-19
INV000519,CLM019429,heating element,95.0,1.8,125,225.0,22.4,342.4,2024-07-11
INV000520,CLM017097,pump,180.0,2.8,125,350.0,37.1,567.1,2025-06-16
INV000521,CLM000084,compressor,850.0,1.7,85,144.5,69.62,1064.12,2024-10-16
INV000522,CLM000792,heating element,95.0,2.3,110,253.0,24.36,372.36,2025-08-06
INV000523,CLM015977,compressor,850.0,0.7,95,66.5,64.16,980.66,2024-07-09
INV000524,CLM004135,compressor,850.0,3.2,95,304.0,80.78,1234.78,2025-06-13
INV000525,CLM008393,compressor,850.0,3.7,85,314.5,81.52,1246.02,2025-04-20
INV000526,CLM001716,belt,25.0,2.0,125,250.0,19.25,294.25,2024-03-27
INV000527,CLM004630,control board,230.0,1.2,85,102.0,23.24,355.24,2025-08-01
INV000528,CLM008450,blower motor,260.0,3.0,95,285.0,38.15,583.15,2025-05-04
INV000529,CLM016724,drain pump,150.0,2.8,125,350.0,35.0,535.0,2024-12-14
INV000530,CLM016249,thermostat,120.0,3.6,125,450.0,39.9,609.9,2024-07-11
INV000531,CLM019033,belt,25.0,1.7,95,161.5,13.06,199.56,2024-02-29
INV000532,CLM019861,blower motor,260.0,2.1,95,199.5,32.17,491.67,2024-04-02
INV000533,CLM002208,blower motor,260.0,1.6,95,152.0,28.84,440.84,2025-05-23
INV000534,CLM018197,blower motor,260.0,3.1,110,341.0,42.07,643.07,2024-09-25
INV000535,CLM006230,thermostat,120.0,0.5,125,62.5,12.78,195.28,2024-02-29
INV000536,CLM003873,belt,25.0,1.0,110,110.0,9.45,144.45,2024-10-08
INV000537,CLM017790,control board,230.0,2.3,110,253.0,33.81,516.81,2024-08-28
INV000538,CLM005233,drain pump,150.0,0.8,125,100.0,17.5,267.5,2024-11-03
INV000539,CLM018894,belt,25.0,0.9,95,85.5,7.74,118.24,2025-05-10
INV000540,CLM009027,control board,230.0,3.8,95,361.0,41.37,632.37,2025-07-22
INV000541,CLM014168,pump,180.0,3.4,125,425.0,42.35,647.35,2024-08-05
INV000542,CLM013036,blower motor,260.0,1.1,125,137.5,27.83,425.33,2024-04-08
INV000543,CLM007193,blower motor,260.0,1.4,125,175.0,30.45,465.45,2025-03-06
INV000544,CLM016699,pump,180.0,2.6,95,247.0,29.89,456.89,2024-11-20
INV000545,CLM003688,blower motor,260.0,1.4,95,133.0,27.51,420.51,2024-09-08
INV000546,CLM005825,drain pump,150.0,1.3,125,162.5,21.88,334.38,2024-12-27
INV000547,CLM017227,blower motor,260.0,3.1,85,263.5,36.65,560.15,2025-04-07
INV000548,CLM008541,drain pump,150.0,2.6,110,286.0,30.52,466.52,2024-08-13
INV000549,CLM008137,heating element,95.0,2.9,85,246.5,23.91,365.41,2024-07-24
INV000550,CLM007965,drain pump,150.0,1.8,85,153.0,21.21,324.21,2025-01-24
INV000551,CLM017088,control board,230.0,2.0,95,190.0,29.4,449.4,2024-12-02
INV000552,CLM013084,blower motor,260.0,3.4,95,323.0,40.81,623.81,2025-05-24
INV000553,CLM002354,thermostat,120.0,3.4,85,289.0,28.63,437.63,2024-05-03
INV000554,CLM016643,control board,230.0,3.2,95,304.0,37.38,571.38,2024-08-15
INV000555,CLM012455,evaporator coil,420.0,2.0,125,250.0,46.9,716.9,2025-03-19
INV000556,CLM012717,drain pump,150.0,0.7,125,87.5,16.62,254.12,2024-05-10
INV000557,CLM011909,heating element,95.0,1.5,85,127.5,15.58,238.08,2025-01-22
INV000558,CLM018896,heating element,95.0,2.7,125,337.5,30.28,462.78,2024-11-20
INV000559,CLM001593,pump,180.0,1.0,95,95.0,19.25,294.25,2024-07-11
INV000560,CLM009201,evaporator coil,420.0,3.2,125,400.0,57.4,877.4,2024-09-26
INV000561,CLM000705,thermostat,120.0,2.2,125,275.0,27.65,422.65,2025-06-24
INV000562,CLM001045,thermostat,120.0,3.9,85,331.5,31.61,483.11,2024-07-08
INV000563,CLM003940,heating element,95.0,2.1,125,262.5,25.03,382.53,2025-05-13
INV000564,CLM008735,evaporator coil,420.0,2.4,95,228.0,45.36,693.36,2024-12-29
INV000565,CLM005429,control board,230.0,0.9,125,112.5,23.98,366.48,2024-06-15
INV000566,CLM013484,drain pump,150.0,1.5,125,187.5,23.63,361.13,2024-09-26
INV000567,CLM016558,thermostat,120.0,2.3,85,195.5,22.09,337.59,2024-06-07
INV000568,CLM004843,control board,230.0,1.4,95,133.0,25.41,388.41,2024-10-04
INV000569,CLM012547,belt,25.0,2.4,95,228.0,17.71,270.71,2025-03-08
INV000570,CLM015217,drain pump,150.0,1.1,125,137.5,20.13,307.63,2024-04-15
INV000571,CLM009663,pump,180.0,3.1,85,263.5,31.05,474.55,2024-11-07
INV000572,CLM001215,thermostat,120.0,0.8,85,68.0,13.16,201.16,2024-04-18
INV000573,CLM016480,control board,230.0,2.5,95,237.5,32.73,500.23,2025-05-17
INV000574,CLM018304,evaporator coil,420.0,2.8,110,308.0,50.96,778.96,2024-08-02
INV000575,CLM009592,belt,25.0,0.9,95,85.5,7.74,118.24,2024-08-02
INV000576,CLM003882,evaporator coil,420.0,3.7,85,314.5,51.42,785.92,2025-03-18
INV000577,CLM017481,belt,25.0,2.9,110,319.0,24.08,368.08,2024-04-19
INV000578,CLM003730,compressor,850.0,1.4,85,119.0,67.83,1036.83,2025-05-01
INV000579,CLM009177,blower motor,260.0,3.9,95,370.5,44.14,674.64,2024-08-17
INV000580,CLM013326,blower motor,260.0,3.6,125,450.0,49.7,759.7,2025-01-19
INV000581,CLM017431,pump,180.0,2.4,110,264.0,31.08,475.08,2024-05-24
INV000582,CLM007318,compressor,850.0,3.9,110,429.0,89.53,1368.53,2024-01-07
INV000583,CLM007751,belt,25.0,1.7,85,144.5,11.87,181.37,2024-09-26
INV000584,CLM004404,drain pump,150.0,3.7,110,407.0,38.99,595.99,2025-05-07
INV000585,CLM010353,belt,25.0,0.7,85,59.5,5.92,90.42,2024-10-18
INV000586,CLM010599,blower motor,260.0,3.3,85,280.5,37.84,578.34,2025-03-14
INV000587,CLM010791,evaporator coil,420.0,1.2,85,102.0,36.54,558.54,2024-12-20
INV000588,CLM001803,belt,25.0,1.8,95,171.0,13.72,209.72,2024-08-02
INV000589,CLM019886,blower motor,260.0,1.3,85,110.5,25.94,396.44,2024-09-26
INV000590,CLM010889,control board,230.0,0.8,125,100.0,23.1,353.1,2024-01-24
INV000591,CLM018397,thermostat,120.0,1.3,110,143.0,18.41,281.41,2024-06-18
INV000592,CLM010581,evaporator coil,420.0,3.9,110,429.0,59.43,908.43,2024-12-07
INV000593,CLM014059,compressor,850.0,3.6,95,342.0,83.44,1275.44,2024-09-10
INV000594,CLM004997,drain pump,150.0,2.0,95,190.0,23.8,363.8,2025-07-27
INV000595,CLM008306,heating element,95.0,1.8,85,153.0,17.36,265.36,2024-01-16
INV000596,CLM008293,blower motor,260.0,0.8,85,68.0,22.96,350.96,2024-01-04
INV000597,CLM006532,control board,230.0,2.5,85,212.5,30.98,473.48,2024-03-11
INV000598,CLM016701,control board,230.0,3.3,110,363.0,41.51,634.51,2025-05-11
INV000599,CLM015440,drain pump,150.0,2.0,95,190.0,23.8,363.8,2025-06-30
INV000600,CLM003428,belt,25.0,1.5,85,127.5,10.68,163.18,2024-06-11
INV000601,CLM001001,pump,180.0,3.3,85,280.5,32.24,492.74,2025-03-27
INV000602,CLM009858,compressor,850.0,2.8,110,308.0,81.06,1239.06,2024-05-19
INV000603,CLM018064,heating element,95.0,3.5,85,297.5,27.48,419.98,2024-12-23
INV000604,CLM004554,belt,25.0,1.4,125,175.0,14.0,214.0,2024-06-30
INV000605,CLM000673,drain pump,150.0,2.4,110,264.0,28.98,442.98,2025-01-07
INV000606,CLM017129,drain pump,150.0,1.6,110,176.0,22.82,348.82,2025-01-26
